"store","websites","attribute_set","type","sku","name","age","dimension","description","short_description","faq","material","warnings","product_name","store_id","product_type_id"
"english","base","Default","simple","MBB1008.SOLO-MIXIE","240cc Mixie Baby Bottle",,,"<li>8oz baby bottle has a 4 scoop formula capacity</li>
<li>Allows you to prepare babyﾒs bottle ahead of time</li>
<li>Makes bottle feeding easy</li>
<li>To use: Place formula in compartment and water in bottle, then push the button and shake well to mix</li>
<li>Patented, airtight compartment</li>
<li>Compartment lid is free-floating agitator that mixes formula and prevents clumps</li>
<li>Vented nipples minimize colic</li>
<li>Dishwasher- and microwave-safe</li>
<li>BPA-, phthalate- and PVC-free</li>
<li>100% silicone nipple</li>
<li>Polypropylene bottle</li><iframe width=""550"" height=""413"" src=""http://www.youtube.com/embed/m62IvLCH7tU"" frameborder=""0"" allowfullscreen></iframe>
","A baby bottle that can be prepared now and mixed later? Yes, and Mixie is her name. This smart, formula-mixing baby bottle with its patented, air-tight design will not leak. Put formula in the little compartment, water in the bottle and when the babyﾒs ready, push the button to release powder, shake and blend. Simple.

",,"100% silicone nipple,Polypropylene bottle",,,,
"english","base","Default","simple","6973-LEARN","ABC & 123 Electronic Flash Card™","4 ~ 6 years",,"<li>Match uppercase and lowercase letters, fill in the missing letter or digit in a sequence, and pair up number values.</li>
<li>Sound effects provide helpful feedback.</li>
<li>Measures 5""L x 4""H—perfect for little hands.</li>
<li>Requires 3 AAA batteries, not included.</li>","Prep for kindergarten on the go! Portable, handheld game boosts alphabet and early number skills. ",,,,,,
"english","base","Default","simple","1455-LEARN","Jumbo Magnetic Letters & Numbers Combo Set","3 ~ 8 years",,,"Every child loves to build simple words on the refrigerator with magnetic letters. And these durable, plastic letters are brightly colored and BIG for little hands to easily handle. Set includes 40 uppercase letters, 40 lowercase letters and 36 numbers and operations each packaged in a reusable storage container.",,,,,,
"english","base","Default","simple","6906-LEARN","Light ‘N’ Strike Math® Game","6~11years",,"<li>Learning Magazine, Teachers' Choice for the Family Award Winner</li>
<li>Dr. Toy Top 10 and Top 100 Best Children's Products Awards Program</li>
<li>iParenting Media Award</li>","Every child loves to build simple words on the refrigerator with magnetic letters. And these durable, plastic letters are brightly colored and BIG for little hands to easily handle. Set includes 40 uppercase letters, 40 lowercase letters and 36 numbers and operations each packaged in a reusable storage container.
",,,,,,
"english","base","Default","simple","2781-LEARN","Primary Science Big View Bug Jars, Set of 6","3 ~ 6 years"," 4.5""H x 3.5""","<li>Supports scientific observations with a 3.5x magnifying lens, hidden under the bug’s wings.</li>
<li>Engages even those children who shy away from bugs, thanks to cute (and secure) design.</li>
<li>Features screw-on cap and air vents for live-critter observation.</li>
<li>Durable plastic jars measure 4.5""H x 3.5"" in diameter.</li>
<li>Grades PreK+</li>","Adorable jars feature ladybug wings that open to invite little learners to investigate insects. ",,,,,,
"english","base","Default","simple","2421-LEARN","Primary Science Binoculars ","3 ~ 10 years",,,"Everything from sporting events to nature walks take on new dimensions when kids get closer to the action. Durable, translucent plastic binoculars deliver a 6X magnification with 35mm diameter lens. Clip on strap allows hands-free carrying. Colors may vary.
",,,,,,
"english","base","Default","simple","9162-LEARN","Gears! Gears! Gears!® Beginner's Building Set","3 ~ 10 years",,"<li>Features 95 sturdy plastic pieces that snap together and are compatible with all other Gears! Gears! Gears!® building sets</li>
<li>Encourages creativity while building fine motor skills in hands-on construction play</li>
<li>Provides easy-to-follow, color-coded building instructions and also allows kids to improvise—there’s no wrong way to build!</li>
<li>Includes spinning gears, pillars, connectors, cranks to set creations in motion and interlocking plates for limitless building</li>
<li>Ages 3+</li>","GEARS! GEARS! GEARS!® is a child's introduction to the world of construction and movement. Bright colors and easy-to-assemble pieces encourage children to create moving masterpieces. There are so many ways to build, children discover something new every time they play! 
",,,,,,
"english","base","Default","simple","9153-LEARN","Simple Tape Measure","3 ~ 6 years",,,"Perfectly-sized tape measure for little explorers! Your kids will love working with this perfectly-sized, manual-wind tape measure. Appealing, contemporary design and simplified features (inches and feet on one side of the tape, centimeters and meter on the other). Measures up to 4 feet—perfect for comparing heights!",,,,,,
"english","base","Default","simple","2690-LEARN","Teaching Cash Register","Ages 3-9",,"<li>Rewards transactions with lights, sounds and voice messages</li>
<li>Holds actual-size money and includes play coins and bills, coupon and credit card</li>
<li>Features a built-in scanner, scale and coin slot</li>
<li>Helps children practice coin recognition, addition, subtraction and place value with 4 engaging games</li>
<li>Offers volume control</li>
<li>Additional money available (LER 2645)</li>
<li>Prolongs battery life with automatic shut-off feature</li>
<li>Requires 3 C batteries, not included</li>
","The Teaching Cash Register is a fun and exciting way for children to explore the concept of money while using theirimaginations. This unique educational toy features games and play patterns that familiarize children, from pre-school on up, with the size and value of certain coins. Children will naturally begin learning to add and subtract when they use the Teaching Cash Register for pretend play, as they buy and sell items from their pretend store.
",,,,,,
"english","base","Default","simple","2665-LEARN","Teaching Telephone","Ages 3-6",,"<li>Experts agree that it’s important for kids to learn phone skills early. Make it fun!</li>
<li>Encourages children to learn their home phone number and how to dial 911 in case of an emergency through interactive play</li>
<li>Allows you to easily program in numbers you want children to learn and record reward messages they’ll hear when they dial correctly</li>
<li>Also plays preprogrammed messages children hear when they dial a number correctly</li>
<li>Invites imaginative play that also supports oral language development</li>
<li>Features realistic ring and design, with big buttons for little hands</li>
<li>Boosts children’s confidence in life skills</li>
<li>Includes holder for standard 3""L x 2""H notepaper</li>
<li>Requires 3 AA batteries, included</li>","The Pretend & Play® Teaching Telephone™ is great for teaching children important telephone numbers and skills. This unique toy telephone has program and record features to help you teach your child important telephone numbers while he or she is having fun! Use the Teaching Telephone to help your child learn about 911 emergency services, telephone manners (including answering and speaking on the telephone), and even taking messages. The Teaching Telephone is designed so parents can program in telephone numbers and record messages for young children. Older children can program and record messages on their own.
",,,,,,
"english","base","Default","simple","85001-Shrunks","Tuckaire Toddler Travel Bed","Ages 2+","Inflated size: 60 x 37 x 9 (inches), 152 x 94 x 23 (cm)/Approximate deflated size: 16 x 7 x 7 (inches), 40 x 18 x 18 (cm)/Weight: 6.6 lbs, 3 kg/Maximum weight capacity 150 lbs, 68 kg","<li>Signature sheet-tuck feature – fits all standard crib-sized sheets</li>
<li>Our trademarked security rails helps prevent your child from falling off</li>
<li>Inflates quickly in 30 seconds</li>
<li>Includes a convenient carrying bag, repair kit and the compact yet powerful Jetaire Electric Pump</li>
<li>Phthalate-Safe, BpA-Safe and Lead-Safe</li><iframe width=""520"" height=""390"" src=""http://www.youtube.com/embed/QkI43DahLCA?rel=0"" frameborder=""0"" allowfullscreen></iframe> ","Air Mattress + Carry Bag + Foot Pump

The Indoor Kids Travel Bed is the perfect solution for kids who have outgrown their indoor toddler travel bed. Its patented Tuckaire™ design feature allows standard twin size sheets to be tucked snugly in and around the inner air mattress of the bed, keeping the sheets off the floor.
The Indoor Kids Travel Beds are Phthalates-safe, BpA-safe and Lead-safe. ",,,,,,
"english","base","Default","simple","88028-Shrunks","Tuckaire Kids Travel Bed ","Ages 6+","Inflated size: 77 x 46 x 9 (inches), 196 x 117 x 23/Approximate deflated size: 16 x 7 x 7 (inches), 40 x 18 x 18/Weight: 8.5 lbs, 4 kg/Maximum weight capacity 150 lbs, 68kg","<li>Signature sheet-tuck feature – fits all standard twin-sized sheets</li>
<li>Our trademarked security rails helps prevent your child from falling off</li>
<li>Inflates quickly in 1 minute</li>
<li>Includes a convenient carrying bag, repair kit and the compact yet powerful Jetaire Electric Pump</li>
<li>Phthalate-Safe, BpA-Safe and Lead-Safe</li>
<iframe width=""520"" height=""390"" src=""http://www.youtube.com/embed/QkI43DahLCA?rel=0"" frameborder=""0"" allowfullscreen></iframe> ","Air Mattress + Carry Bag + Foot Pump

The Indoor Kids Travel Bed is the perfect solution for kids who have outgrown their indoor toddler travel bed. Its patented Tuckaire™ design feature allows standard twin size sheets to be tucked snugly in and around the inner air mattress of the bed, keeping the sheets off the floor.
The Indoor Kids Travel Beds are Phthalates-safe, BpA-safe and Lead-safe. ",,,,,,
"english","base","Default","simple","88046-Shrunks","Inflatable Bed Rail","Ages 2+","Inflated size: 48 x 7 x 4 (inches), 122 x 18 x 10 (cm)/Approximate deflated size: 7 x 7 x 2 (inches), 18 x 18 x 5 (cm)/Weight: 0.6 lbs, 0.27 kg","<h4>Highlights:</h4>
<li>Slim design</li>
<li>Slips under the bed sheet</li>
<li>Includes compact foot pump and convenient carrying bag</li>
<li>BPA-free, Phthalate-free and Lead-free</li><iframe width=""520"" height=""390"" src=""http://www.youtube.com/embed/7be-wQFyi34?rel=0"" frameborder=""0"" allowfullscreen></iframe>
","Bed Rail + Foot Pump + Carrying Bag

Keep your child safe from rolling off the bed with The Shrunks Inflatable Bed Rail. Its slim design allows the bed rail to slip conveniently under any fitted standard sized twin, queen or king size bed sheet. Recommended for kids 2 years and up.
",,,,,,
"english","base","Default","simple","88051-SHRUNKS","Cross Bones White - Fitted Sheets","Ages 2+","26 x 50 (inch), ","<li>Soft and comfortable fitted sheet design with elasticized hems</li>
<li>Designed to fit The Shrunks Toddler Travel Bed and all crib sized mattresses</li>
<li>Wash before first use</li>
<li>Machine wash cold on gentle setting</li>
<li>Tumble dry low</li>
<li>Do not bleach</li><iframe width=""520"" height=""293"" src=""http://www.youtube.com/embed/WUOrruICpFc?rel=0"" frameborder=""0"" allowfullscreen></iframe>
</span></p>","Designed for our Toddler Travel Beds and other crib-sized mattresses, these fitted bed sheets feature elasticized hems to help keep them in place all through the night. Made from super soft 100% cotton. ",,"100% cotton","Machine wash cold on gentle setting",,,
